darcy,manning,hazen
0.04732548635615251,0.17787605444983237,0.10733594068209044
0.05072708429936299,0.18898334637640862,0.10399704952715294
0.04366488211878891,0.1568376107390446,0.08116886675592648
0.03897363177416012,0.13969095144709526,0.07451516593996338
0.04168743764332637,0.15770776456876587,0.08794499520840426
0.04302992156166134,0.16495212838855697,0.09645037813821565
0.04697163496235006,0.17064775487408732,0.08816469365327002
0.042632454857836205,0.15589829719957088,0.08362791478630842
0.04563012260465356,0.16091552661564276,0.08289838634075145
0.0414414391762606,0.14597795082272486,0.07288289142539575
0.04595320940018449,0.17028929050782957,0.09512044276024345
0.04389265884411366,0.16370629577119247,0.09329075832363709
0.04491523375196764,0.1692755271631076,0.0883074365578709
0.04639010830221191,0.1703760297052339,0.09062282548450136
0.03850002718884154,0.14059001985482592,0.08122731576402895
0.039809590271802454,0.14011635802577002,0.0714877211536447
0.0444103223641466,0.1613838938587412,0.08735218743232426
0.04929465032916246,0.1850170776467932,0.10784483165424628
0.03946272629948132,0.14482455490602925,0.07256915405463267
0.04369526421565674,0.16693926486133775,0.09263648751416059
0.045932057715380725,0.17306586845718083,0.09111403336673199
0.05375868265408914,0.19742986368426058,0.10266870327728407
0.056342136077000164,0.20054800944856135,0.10209040002997696
0.04474550813473643,0.17347778977312578,0.09159868758384714
0.045216567254136086,0.17166641826479564,0.08896604589496925
0.040659294858303496,0.15631170327133187,0.10178808966864397
0.040430767107709265,0.1515987047416762,0.0825132300386178
0.045065934034476146,0.16300509015346681,0.08587807137688322
0.04459732227335691,0.16546953197918549,0.08415739842716254
0.04811875820982657,0.17923793225642679,0.09401591530755624
0.045150999055267954,0.16225629893798366,0.07906062678467109
0.054421742529999886,0.20041084196492637,0.10958160364683348
0.036415411184627974,0.13919220901726115,0.07506831617474846
0.04350311815399266,0.16879480574077735,0.10818527480166865
0.04756332319460967,0.1753247749184905,0.0881491913985028
0.03526891028771731,0.13458119803439056,0.06589840767142191
0.036455444465606585,0.13253672111726775,0.07028358027502368
0.04028716022576789,0.143160225577788,0.06847148852968427
0.052120868531622844,0.19551734707916682,0.09648859947883864
0.04393593098039814,0.16581217942310356,0.08657088572354817
0.04067840514502555,0.14968044747384607,0.07688562011416504
0.04183000572591383,0.1537323558163394,0.08212560204190217
0.045383534670363775,0.16570547499104407,0.08678368565504639
0.03655386537024373,0.13609506177008887,0.07200739497107933
0.04942959250019126,0.17963357756803078,0.10198851533370488
0.04679988584235198,0.17808908856881925,0.10260969116962429
0.04405413300129883,0.1664878182382307,0.08366957625044831
0.041867197172097796,0.15752070325165368,0.08507627364807889
0.03725880686984931,0.14622848124613136,0.0828077505395747
0.04079621001216256,0.15195815178835562,0.08317673220336244
0.05291457496033388,0.20150946649515392,0.11432848438650436
0.04823624228942892,0.17820353238267855,0.08899942039512379
0.045095847400322256,0.16663362466491644,0.08434831121554695
0.050751295854989845,0.1826601611078837,0.09204401706138979
0.040406073414184694,0.1478232115498217,0.07585154578809665
0.04413917078117094,0.16119804895540277,0.09761760353465541
0.0497597657416213,0.18245056020581543,0.09082708129253916
0.05016709405447384,0.18262472455769818,0.09478299903654834
0.048192030498877124,0.17344455179164844,0.08397220392856684
0.043688213719340396,0.16546404834580677,0.08594095971573339
0.043832096422424534,0.16665561022676234,0.0864618790926096
0.046939349504410775,0.17812864861520736,0.0912700074445701
0.04677226060327869,0.16484206351921965,0.07917717086161875
0.04833730676828626,0.179053065100967,0.09362226373245564
0.04514242822320472,0.1660251184605284,0.08731017129235358
0.04399306835641615,0.16430430539936353,0.08280963951659279
0.041717020312530245,0.15498821843414057,0.08138465676418546
0.04362963348623802,0.1676666407936044,0.09270022798589782
0.0452227417507166,0.16652353547477478,0.08291804332735796
0.03846036992304242,0.14331570163819285,0.0745175166265765
0.04097747353469149,0.1471312259435315,0.07979103748602666
0.04462903391822865,0.17030399284303038,0.09205998264042502
0.047463992604508676,0.17559264957336154,0.08740846979932228
0.04085334976290037,0.15206519303334268,0.08875544430701834
0.037696623052698094,0.14431116403583463,0.08073104207976656
0.04227714725995192,0.15563409692863342,0.08236878972888995
0.0457433066372553,0.1716357365868898,0.09654635437766318
0.04793605580568877,0.18213568001891603,0.10494007120415137
0.0517053428974038,0.19161415702604476,0.1060670434866941
0.05483849245685487,0.2111698624621041,0.12687666357768204
0.0432657887078008,0.1617242910552499,0.09012810404586906
0.04754353735229287,0.1713918699086236,0.08622347941162592
